an fengqi	China:Sichuan Univ, Dept Pathol, Chengdu 610064,Peoples R China. Sichuan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Role of DAF in Protecting against T-Cell Autoreactivity that Leads to Experimental Autoimmune Uveitis
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	ACTA OPHTHALMOLOGICA	Longitudinal study of anterior segment inflammation by ultrasound biomicroscopy in patients with acute anterior uveitis
zhou h	China:Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Zhongshan,Peoples R China. 	BRITISH JOURNAL OF OPHTHALMOLOGY	Inhibitory effect of rapamycin and dexamethasone on production of IL-17 and IFN-gamma in Vogt-Koyanagi-Harada patients
zhou h	China:Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Zhongshan,Peoples R China. 	BRITISH JOURNAL OF OPHTHALMOLOGY	No association of CTLA-4 polymorphisms with susceptibility to Behcet disease
zhou hongyan	China:Int Uveitis Study Lab Guangdong Prov, Guangzhou, Guangdong,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Diminished frequency and function of CD4(+) CD25(high) regulatory T cells associated with active uveitis in Vogt-Koyanagi-Harada syndrome
zhou lulu	China:Chengdu Univ Tradit Chinese Med, Dept Ophthalmol, Affiliated Hosp, Chengdu 610072, Sichuan Prov,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Risk factor analysis of 167 patients with high myopia
zhou qingyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	OPHTHALMIC GENETICS	Polymorphisms of TNFAIP3 Gene in a Chinese Han Population with Fuchs Heterochromic Iridocyclitis
zhou qingyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased microRNA-155 Expression in Ocular Behcet's Disease but Not in Vogt Koyanagi Harada Syndrome
zhou qingyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	IL-1 beta Triggered by Peptidoglycan and Lipopolysaccharide through TLR2/4 and ROS-NLRP3 Inflammasome-Dependent Pathways Is Involved in Ocular Behcet's Disease
zhou qingyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Lack of association of miR-146a and Ets-1 gene polymorphisms with Fuchs uveitis syndrome in Chinese Han patients
zhou qingyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Genetic Variations of IL-12B, IL-12R beta 1, IL-12R beta 2 in Behcet's Disease and VKH Syndrome
zhou qingyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Increased Expression of IL-22 Is Associated with Disease Activity in Behcet's Disease
zhou qingyun	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TNFAIP3 Gene Polymorphisms in a Chinese Han Population with Vogt-Koyanagi-Harada Syndrome
zhou yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Polymorphisms in Genetics of Vitamin D Metabolism Confer Susceptibility to Ocular Belicet Disease in a Chinese Han Population
zhou yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of TLR2 Gene Polymorphisms With Ocular Behcet's Disease in a Chinese Han Population
zhou yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased microRNA-155 Expression in Ocular Behcet's Disease but Not in Vogt Koyanagi Harada Syndrome
zhou yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	A Functional Variant of PTPN22 Confers Risk for Vogt-Koyanagi-Harada Syndrome but Not for Ankylosing Spondylitis
zhou yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TRAF5 and TRAF3IP2 Gene Polymorphisms Are Associated with Behcet's Disease and Vogt-Koyanagi-Harada Syndrome: A Case-Control Study
zhou yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Association of a TNIP1 Polymorphism with Vogt-Koyanagi-Harada Syndrome but Not with Ocular Behcet's Disease in Han Chinese
zhou yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TNFAIP3 Gene Polymorphisms in a Chinese Han Population with Vogt-Koyanagi-Harada Syndrome
zhu jiang	China:Zhejiang Univ, Sir Run Run Shaw Hosp, Dept Ultrasound Med, Hangzhou 310003, Zhejiang,Peoples R China. Zhejiang University	OPTOMETRY AND VISION SCIENCE	Uveal Melanoma in the Peripheral Choroid Masquerading as Chronic Uveitis
zhu wenqing	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	In vivo laser scanning confocal microscopy of vernal keratoconjunctivitis
zhu xuefei	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Upregulated IL-23 and IL-17 in Behcet patients with active uveitis
zhu xuefei	China:Suzhou Univ, Affiliated Hosp 1, Dept Ophthalmol, Suzhou 215006,Peoples R China. Suzhou University	MOLECULAR VISION	Production of interleukin-17 in Behcet's disease is inhibited by cyclosporin A
zhu yi	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	IL-1 beta Triggered by Peptidoglycan and Lipopolysaccharide through TLR2/4 and ROS-NLRP3 Inflammasome-Dependent Pathways Is Involved in Ocular Behcet's Disease
zou huan	China:Third Mil Med Univ, Daping Hosp, Inst Surg Res, Daping Eye Hosp, Chongqing 400042,Peoples R China. Third Military Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Clinical features of ankylosing spondylitis associated with acute anterior uveitis in Chinese patients
zou wenjun	China:Nanjing Med Univ, Wuxi Peoples Hosp 2, Dept Ophthalmol, Wuxi 214002,Peoples R China. Nanjing Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The expression and significance of T helper cell subsets and regulatory T cells CD4+CD25+ in peripheral blood of patients with human leukocyte antigen B27-positive acute anterior uveitis
